t,nose_x,nose_y,nose_z,nose_v,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_v,left_eye_x,left_eye_y,left_eye_z,left_eye_v,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_v,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_v,right_eye_x,right_eye_y,right_eye_z,right_eye_v,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_v,left_ear_x,left_ear_y,left_ear_z,left_ear_v,right_ear_x,right_ear_y,right_ear_z,right_ear_v,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_v,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_v,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_v,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_v,left_index_x,left_index_y,left_index_z,left_index_v,right_index_x,right_index_y,right_index_z,right_index_v,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_v,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,left_knee_x,left_knee_y,left_knee_z,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_v,left_heel_x,left_heel_y,left_heel_z,left_heel_v,right_heel_x,right_heel_y,right_heel_z,right_heel_v,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_v,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_v
103,0.7130858898162842,0.4359465539455414,-0.6375225782394409,0.9999824166297913,0.7267894744873047,0.422945111989975,-0.6039199829101562,0.9999648332595825,0.735923171043396,0.4232300817966461,-0.6039039492607117,0.9999563694000244,0.7436482310295105,0.42374101281166077,-0.6037968397140503,0.999946653842926,0.7017330527305603,0.4227270483970642,-0.6051129698753357,0.9999664425849915,0.6940745115280151,0.42312559485435486,-0.605165958404541,0.9999630451202393,0.6874903440475464,0.423564612865448,-0.6052422523498535,0.9999653100967407,0.7554129362106323,0.42964476346969604,-0.3649037778377533,0.999904990196228,0.681954026222229,0.4287686049938202,-0.3729914426803589,0.9999355673789978,0.7300137281417847,0.4489644765853882,-0.5456541180610657,0.9999741911888123,0.6989691257476807,0.44830164313316345,-0.5471351146697998,0.9999830722808838,0.8037958145141602,0.5038762092590332,-0.13438105583190918,0.9998379349708557,0.6185130476951599,0.4972260594367981,-0.264467716217041,0.9999327659606934,0.8151772022247314,0.5814129710197449,-0.10927519202232361,0.9298967719078064,0.569336473941803,0.59385085105896,-0.30708447098731995,0.9924651384353638,0.8106558322906494,0.6301479339599609,-0.3934415876865387,0.9380714297294617,0.6861149072647095,0.6239385604858398,-0.5622448325157166,0.9858704209327698,0.8017049431800842,0.6543856263160706,-0.4731155037879944,0.9139941930770874,0.7291674613952637,0.6403467059135437,-0.6438538432121277,0.9725580811500549,0.8031824827194214,0.6433153748512268,-0.5280869007110596,0.9154561758041382,0.7445606589317322,0.6298269033432007,-0.6569874882698059,0.9720736742019653,0.802304744720459,0.6347467303276062,-0.4214240312576294,0.9044741988182068,0.7365618944168091,0.6236013770103455,-0.5680297017097473,0.9630403518676758,0.7473142147064209,0.6773920655250549,0.044039927423000336,0.9992381930351257,0.6454266309738159,0.6745847463607788,-0.04419878497719765,0.9996707439422607,0.7420213222503662,0.7871289849281311,0.18236146867275238,0.9757446646690369,0.6181057691574097,0.790917694568634,0.06445367634296417,0.9941211342811584,0.7190595269203186,0.8740062117576599,0.6180229187011719,0.9711219072341919,0.6175358891487122,0.8905181288719177,0.4604443609714508,0.9859640002250671,0.7025856971740723,0.8821036219596863,0.6482821702957153,0.9016729593276978,0.61841881275177,0.8998650312423706,0.4917013645172119,0.8751463890075684,0.7543765306472778,0.9251899123191833,0.45852312445640564,0.9659669399261475,0.6399107575416565,0.9438736438751221,0.25042104721069336,0.9723058938980103
104,0.7143276929855347,0.4355439245700836,-0.655805230140686,0.9999824166297913,0.7283262014389038,0.42244112491607666,-0.621706485748291,0.99996417760849,0.7373527884483337,0.42268627882003784,-0.6216718554496765,0.9999552965164185,0.7450582385063171,0.42310190200805664,-0.6215421557426453,0.9999452233314514,0.7030888795852661,0.42238399386405945,-0.6231881976127625,0.9999666810035706,0.6952871084213257,0.42279252409935,-0.6232516169548035,0.9999635219573975,0.6885603070259094,0.42322832345962524,-0.6233206391334534,0.9999660849571228,0.7566802501678467,0.42891743779182434,-0.38233682513237,0.9998975396156311,0.6827869415283203,0.4286808371543884,-0.3919375240802765,0.9999386668205261,0.7309763431549072,0.4484308362007141,-0.5640524625778198,0.999973475933075,0.6999652981758118,0.4481934607028961,-0.5660982131958008,0.9999834895133972,0.8061636090278625,0.5038912892341614,-0.15095558762550354,0.9998278021812439,0.6188153028488159,0.4976579546928406,-0.28824952244758606,0.9999342560768127,0.817719042301178,0.5815725922584534,-0.09514898806810379,0.9255716800689697,0.5736696720123291,0.5927892327308655,-0.3120254874229431,0.992619514465332,0.8075569868087769,0.634015679359436,-0.34251365065574646,0.9324413537979126,0.6905837059020996,0.6239138841629028,-0.5465608239173889,0.9850945472717285,0.7986581921577454,0.6570344567298889,-0.41631457209587097,0.9066406488418579,0.7346575856208801,0.6409569978713989,-0.6255210041999817,0.9707544445991516,0.799710214138031,0.6469728350639343,-0.4717772901058197,0.9081916809082031,0.748717725276947,0.6311773657798767,-0.6412069201469421,0.9701092839241028,0.7997350096702576,0.6382175087928772,-0.36970195174217224,0.8968284726142883,0.7403753995895386,0.6247225999832153,-0.5528331398963928,0.960369884967804,0.7475780844688416,0.6776233315467834,0.046085912734270096,0.9992624521255493,0.6456680297851562,0.6746037602424622,-0.04627324268221855,0.9996723532676697,0.7420467138290405,0.7884262204170227,0.19642366468906403,0.9758961200714111,0.6190493702888489,0.7905355095863342,0.07709469646215439,0.9942622780799866,0.7179836630821228,0.8750045895576477,0.6269498467445374,0.9724335670471191,0.6168479919433594,0.8898261189460754,0.4704813063144684,0.9864392280578613,0.7009902596473694,0.8832126259803772,0.6635748744010925,0.9061930775642395,0.618340015411377,0.8991947770118713,0.5009583830833435,0.8788970112800598,0.7541864514350891,0.9259606599807739,0.4681705832481384,0.9674973487854004,0.6397507786750793,0.9432493448257446,0.2581969201564789,0.9731338620185852
105,0.7151399850845337,0.43560707569122314,-0.7074628472328186,0.9999827742576599,0.7293089032173157,0.42254209518432617,-0.6747499704360962,0.9999642968177795,0.7382727861404419,0.42272812128067017,-0.6746933460235596,0.9999551177024841,0.7457882165908813,0.423062801361084,-0.6745516061782837,0.9999449253082275,0.7040212154388428,0.42245447635650635,-0.6745060086250305,0.9999675154685974,0.6961910724639893,0.4228234887123108,-0.6745935082435608,0.9999645948410034,0.68941730260849,0.42324498295783997,-0.6746659278869629,0.9999673962593079,0.7568106055259705,0.428719162940979,-0.43359875679016113,0.9998926520347595,0.6834381818771362,0.428724080324173,-0.43502289056777954,0.9999420046806335,0.7315505146980286,0.4483468234539032,-0.6142820119857788,0.9999735951423645,0.7004160284996033,0.448242723941803,-0.6140986680984497,0.9999841451644897,0.8124915361404419,0.5039964914321899,-0.21252402663230896,0.9998217821121216,0.6199889779090881,0.4977050721645355,-0.32110831141471863,0.9999370574951172,0.820745587348938,0.5837289094924927,-0.13166923820972443,0.9251850843429565,0.5771544575691223,0.59145587682724,-0.3181414306163788,0.9928341507911682,0.8082554340362549,0.6331062316894531,-0.40802425146102905,0.9294229745864868,0.6911302804946899,0.6250883340835571,-0.5446950197219849,0.984705924987793,0.7984728813171387,0.6561903357505798,-0.4869000017642975,0.9018153548240662,0.7354742884635925,0.6410884857177734,-0.6258490085601807,0.9696084856987,0.7993429899215698,0.645077109336853,-0.5419771075248718,0.9034172892570496,0.7491097450256348,0.6313703656196594,-0.6437583565711975,0.9688428044319153,0.7995938062667847,0.6359176635742188,-0.4356347322463989,0.8915855884552002,0.7407025098800659,0.625411331653595,-0.5515974760055542,0.9584776759147644,0.748535692691803,0.6778299808502197,0.044735535979270935,0.9992852210998535,0.6462782025337219,0.6745850443840027,-0.04492301866412163,0.999677836894989,0.7437635064125061,0.7891718745231628,0.20733974874019623,0.9765567779541016,0.6192303895950317,0.7904176712036133,0.08095496892929077,0.9945293068885803,0.7180255055427551,0.8756065964698792,0.6726601719856262,0.97393399477005,0.6167488098144531,0.8899917602539062,0.48408299684524536,0.9871359467506409,0.7010658383369446,0.8840108513832092,0.7084327340126038,0.9107496738433838,0.6183995604515076,0.8996027112007141,0.5150576829910278,0.8834860324859619,0.7539546489715576,0.9264837503433228,0.4903531074523926,0.969197154045105,0.6393965482711792,0.9427880048751831,0.2639923393726349,0.9743862152099609
106,0.7189233899116516,0.4357651174068451,-0.7195746302604675,0.9999826550483704,0.7338549494743347,0.4226706326007843,-0.6892075538635254,0.9999629259109497,0.7431514263153076,0.42275339365005493,-0.6891687512397766,0.9999532699584961,0.7505568265914917,0.4231294095516205,-0.6890612840652466,0.9999426603317261,0.7080543041229248,0.4228873550891876,-0.6891760230064392,0.9999671578407288,0.7005487084388733,0.42325541377067566,-0.6892720460891724,0.9999644756317139,0.6935933828353882,0.4236222505569458,-0.6893389821052551,0.999967634677887,0.7626789212226868,0.4287817180156708,-0.4493526518344879,0.9998843669891357,0.6866388916969299,0.4289199113845825,-0.451725035905838,0.9999434351921082,0.7349581122398376,0.44834911823272705,-0.6257790923118591,0.9999731183052063,0.7052832841873169,0.44828593730926514,-0.626068651676178,0.9999844431877136,0.8214705586433411,0.5042241215705872,-0.2388094812631607,0.9998158812522888,0.6221004128456116,0.49766865372657776,-0.3206193745136261,0.9999393820762634,0.8285837769508362,0.5863984227180481,-0.157305508852005,0.9265666007995605,0.5822353959083557,0.5899245738983154,-0.3168417811393738,0.9928383827209473,0.8091810941696167,0.6347407102584839,-0.432203084230423,0.9264692068099976,0.685202419757843,0.6279070377349854,-0.5441928505897522,0.9836806654930115,0.7970876693725586,0.6587880253791809,-0.4906218349933624,0.8967815637588501,0.725922167301178,0.6439451575279236,-0.6289649605751038,0.9674846529960632,0.7966440320014954,0.6466490030288696,-0.5760317444801331,0.8984459042549133,0.7399095296859741,0.6346763968467712,-0.6527714133262634,0.9666352868080139,0.7975412011146545,0.6368979215621948,-0.4486236274242401,0.8858510255813599,0.7321644425392151,0.6286633610725403,-0.5543438196182251,0.9553313255310059,0.7515365481376648,0.6781557202339172,0.043715670704841614,0.9992985129356384,0.6475006937980652,0.6744946837425232,-0.04389440640807152,0.9996825456619263,0.7452463507652283,0.789539635181427,0.2029450535774231,0.9776512980461121,0.6200196743011475,0.7903817296028137,0.07739090174436569,0.9948188066482544,0.7180388569831848,0.8758488893508911,0.697125256061554,0.9753872752189636,0.616782009601593,0.8902006149291992,0.4850301146507263,0.9878692626953125,0.701127827167511,0.8843532800674438,0.7348278164863586,0.9145660996437073,0.6191751956939697,0.9000089764595032,0.515070378780365,0.8877191543579102,0.7533409595489502,0.9267094135284424,0.5037640929222107,0.9708006978034973,0.6382536292076111,0.9421565532684326,0.25294360518455505,0.9757117629051208
107,0.7244629263877869,0.4357944130897522,-0.6729422211647034,0.9999814033508301,0.7398518919944763,0.4227519631385803,-0.6439458131790161,0.9999589920043945,0.7491076588630676,0.42283493280410767,-0.643960177898407,0.9999482035636902,0.7560945153236389,0.423199862241745,-0.6438913345336914,0.9999366998672485,0.7132939696311951,0.42291584610939026,-0.6478840112686157,0.9999646544456482,0.7054904699325562,0.42327648401260376,-0.6479436755180359,0.9999621510505676,0.6982831954956055,0.4236602485179901,-0.6480438709259033,0.9999660849571228,0.769164502620697,0.428800106048584,-0.41266337037086487,0.9998673796653748,0.6904624700546265,0.428957462310791,-0.4350956678390503,0.9999424815177917,0.7399824261665344,0.4480834901332855,-0.5813691020011902,0.9999711513519287,0.710510790348053,0.4482777714729309,-0.5858039259910583,0.9999840259552002,0.8280359506607056,0.504432201385498,-0.2109157145023346,0.999801754951477,0.6252964735031128,0.4977274239063263,-0.2989349663257599,0.9999406337738037,0.8334607481956482,0.5863790512084961,-0.15648844838142395,0.9250630140304565,0.587438702583313,0.5891125798225403,-0.2513850927352905,0.9927425384521484,0.8100708723068237,0.6334863305091858,-0.4492437243461609,0.9203368425369263,0.677365243434906,0.6371895670890808,-0.45747148990631104,0.9821439981460571,0.7977153658866882,0.6580103039741516,-0.5031362175941467,0.8891396522521973,0.7153908014297485,0.6573001742362976,-0.5378590822219849,0.9647082686424255,0.7968324422836304,0.64719158411026,-0.5843392014503479,0.8909181356430054,0.7301923632621765,0.6461933255195618,-0.5648854374885559,0.9637951254844666,0.7974819540977478,0.6368337273597717,-0.4650754928588867,0.8777215480804443,0.7214691042900085,0.6395748257637024,-0.4686937928199768,0.9515909552574158,0.7543884515762329,0.679702877998352,0.04333798214793205,0.9993049502372742,0.6492124199867249,0.6748154759407043,-0.043546102941036224,0.999682605266571,0.7493295073509216,0.7902280688285828,0.17043089866638184,0.9781239032745361,0.6205164790153503,0.7905182242393494,0.06766609847545624,0.9950155019760132,0.7180535793304443,0.8758383989334106,0.666296660900116,0.9760663509368896,0.6168206930160522,0.89030921459198,0.4659128785133362,0.9883202910423279,0.7011504173278809,0.8843278288841248,0.7041984796524048,0.9165015816688538,0.6193127632141113,0.9000873565673828,0.49466925859451294,0.8895156383514404,0.7533421516418457,0.9266902804374695,0.47945743799209595,0.9715445637702942,0.637730598449707,0.942101240158081,0.24251005053520203,0.976439893245697
108,0.7314332127571106,0.4358211159706116,-0.5899770855903625,0.9999814629554749,0.7477372288703918,0.42282214760780334,-0.5619592070579529,0.9999582171440125,0.7560713887214661,0.42290863394737244,-0.5619778037071228,0.9999474883079529,0.7631276249885559,0.4232681691646576,-0.5618775486946106,0.9999359846115112,0.7218761444091797,0.4229546785354614,-0.5626250505447388,0.99996417760849,0.7133935689926147,0.42328929901123047,-0.5626512765884399,0.9999615550041199,0.7061490416526794,0.423678994178772,-0.5626912713050842,0.9999654293060303,0.7756893634796143,0.42890921235084534,-0.34345337748527527,0.9998644590377808,0.6979913711547852,0.4289785623550415,-0.35174044966697693,0.9999421238899231,0.7460704445838928,0.4480036795139313,-0.504601776599884,0.9999715089797974,0.7183367013931274,0.4482695758342743,-0.5060126185417175,0.9999843239784241,0.8327702879905701,0.5050811171531677,-0.18161866068840027,0.999811053276062,0.6289941668510437,0.4977443516254425,-0.21260055899620056,0.999943733215332,0.8375369310379028,0.5860125422477722,-0.15599700808525085,0.9278401732444763,0.5855157375335693,0.5885348916053772,-0.1558164656162262,0.992533802986145,0.810617208480835,0.6363306045532227,-0.45164597034454346,0.9233283400535583,0.6406533122062683,0.6553418636322021,-0.3572826683521271,0.980878472328186,0.7988215684890747,0.6596431136131287,-0.5101122856140137,0.8927335739135742,0.6414937376976013,0.6786527037620544,-0.42717117071151733,0.962638258934021,0.795954704284668,0.6512636542320251,-0.5969061255455017,0.8944831490516663,0.6621516346931458,0.6739769577980042,-0.46843868494033813,0.9618476629257202,0.7964791655540466,0.6424406170845032,-0.4687484800815582,0.8812477588653564,0.6632782816886902,0.6644638180732727,-0.37533867359161377,0.9496477246284485,0.7561538219451904,0.6796930432319641,0.03991381451487541,0.9993393421173096,0.6505263447761536,0.6744627356529236,-0.04009828343987465,0.9996998906135559,0.7508277297019958,0.7904336452484131,0.16920003294944763,0.9781559705734253,0.6238958239555359,0.7904974222183228,0.037616219371557236,0.9950879216194153,0.7179906964302063,0.8758323192596436,0.6348729729652405,0.9761934280395508,0.6174038648605347,0.8903896808624268,0.38091883063316345,0.988459587097168,0.7010396122932434,0.8842495083808899,0.6701573133468628,0.9170083403587341,0.6193998456001282,0.9001710414886475,0.40362992882728577,0.8889579772949219,0.7532696723937988,0.9265905022621155,0.4633631408214569,0.9716692566871643,0.6376850605010986,0.9417763352394104,0.15821237862110138,0.9765826463699341
109,0.7371425032615662,0.43584224581718445,-0.624683141708374,0.9999814033508301,0.7532638311386108,0.422933965921402,-0.6031155586242676,0.9999579191207886,0.7609901428222656,0.42301666736602783,-0.6031783223152161,0.9999478459358215,0.76820307970047,0.4233696758747101,-0.6031112670898438,0.9999367594718933,0.72845458984375,0.42308947443962097,-0.5980231165885925,0.9999635219573975,0.7197175621986389,0.42337995767593384,-0.5980335474014282,0.9999603629112244,0.7122284770011902,0.4237198531627655,-0.5980786085128784,0.9999638795852661,0.7802765965461731,0.42914626002311707,-0.3919186294078827,0.9998683333396912,0.7036545276641846,0.42898327112197876,-0.37576740980148315,0.9999407529830933,0.750617504119873,0.44801390171051025,-0.5422853231430054,0.999972403049469,0.724375307559967,0.44829022884368896,-0.535709798336029,0.9999845623970032,0.8373627662658691,0.5055606365203857,-0.25375741720199585,0.9998254179954529,0.6334841847419739,0.497630774974823,-0.20898142457008362,0.9999472498893738,0.841224193572998,0.585046648979187,-0.2904941141605377,0.9314493536949158,0.5851026177406311,0.5880308747291565,-0.0903092548251152,0.9922155141830444,0.8109083771705627,0.6345873475074768,-0.6690420508384705,0.9273043870925903,0.5510101914405823,0.6645015478134155,-0.25551557540893555,0.9797741174697876,0.799551784992218,0.6569966077804565,-0.7548717856407166,0.8979296088218689,0.5357539653778076,0.6887289881706238,-0.31119972467422485,0.9606123566627502,0.7964917421340942,0.6477706432342529,-0.8158798813819885,0.8996976613998413,0.5554347634315491,0.6898096203804016,-0.36872923374176025,0.9601832032203674,0.7968920469284058,0.6391932368278503,-0.698072612285614,0.8864205479621887,0.5646558403968811,0.6819009780883789,-0.2811107039451599,0.94847571849823,0.7582250237464905,0.6796528697013855,0.030981004238128662,0.9993683695793152,0.6511470675468445,0.6743602752685547,-0.031114278361201286,0.9997144937515259,0.751097559928894,0.7908305525779724,0.16877669095993042,0.9781084656715393,0.6261698603630066,0.7905307412147522,0.03766832873225212,0.995182454586029,0.7178733348846436,0.8758141398429871,0.6400758028030396,0.976264238357544,0.6186826825141907,0.8904426693916321,0.39351463317871094,0.9886380434036255,0.7010200023651123,0.8840400576591492,0.6751706600189209,0.9164338707923889,0.6199052929878235,0.9003996253013611,0.418891042470932,0.8879490494728088,0.7527825236320496,0.9263133406639099,0.46834227442741394,0.9717365503311157,0.6369987726211548,0.9413225054740906,0.1711197942495346,0.9768563508987427
110,0.7395339012145996,0.43636369705200195,-0.6076770424842834,0.9999817609786987,0.7560250759124756,0.4235946834087372,-0.5855370163917542,0.9999582767486572,0.7638989686965942,0.4237075448036194,-0.5856435894966125,0.9999491572380066,0.7714400291442871,0.42408058047294617,-0.5855998992919922,0.9999389052391052,0.731690526008606,0.4235726594924927,-0.5751008987426758,0.999962329864502,0.7231830358505249,0.4237147271633148,-0.5750844478607178,0.9999580383300781,0.7159560322761536,0.4239247441291809,-0.5751024484634399,0.999960720539093,0.7846560478210449,0.42995622754096985,-0.3841145634651184,0.9998751282691956,0.7082969546318054,0.4289892017841339,-0.3360588848590851,0.9999338388442993,0.7527783513069153,0.4482875466346741,-0.5276762843132019,0.9999735951423645,0.7268968224525452,0.4484606981277466,-0.5143370628356934,0.9999842643737793,0.8414756655693054,0.5064417719841003,-0.26375705003738403,0.9998400807380676,0.6379647850990295,0.49663540720939636,-0.1367020606994629,0.9999485015869141,0.8447580337524414,0.5850346684455872,-0.34608206152915955,0.9365625381469727,0.5699228644371033,0.5782684087753296,0.0002381504455115646,0.9914933443069458,0.8115462064743042,0.6341082453727722,-0.7415172457695007,0.932986319065094,0.4921252727508545,0.6468393802642822,-0.1890498548746109,0.979020357131958,0.8000044822692871,0.6555227041244507,-0.8330174684524536,0.905296802520752,0.4643175005912781,0.6676289439201355,-0.24435043334960938,0.9592373967170715,0.7970588207244873,0.6459830403327942,-0.8912634253501892,0.9070470929145813,0.4714428186416626,0.6679502129554749,-0.31639364361763,0.9593982100486755,0.797099232673645,0.6378116011619568,-0.771053671836853,0.8942046761512756,0.4846363663673401,0.6608904004096985,-0.22408100962638855,0.9485865235328674,0.7603581547737122,0.6796414256095886,0.0086367754265666,0.9993899464607239,0.652708113193512,0.6743423938751221,-0.008658085949718952,0.9997183084487915,0.7509782314300537,0.7908508777618408,0.13234055042266846,0.9781815409660339,0.6272668838500977,0.7905821204185486,0.0459301583468914,0.9950714111328125,0.7175127267837524,0.875988781452179,0.6067433953285217,0.9758772850036621,0.6204291582107544,0.8911541104316711,0.41839247941970825,0.9884434342384338,0.7010053396224976,0.8841421008110046,0.6427081823348999,0.9136312007904053,0.6211503744125366,0.9013344049453735,0.44162383675575256,0.8842042088508606,0.7524508237838745,0.9262132048606873,0.4186248481273651,0.9713781476020813,0.6355000138282776,0.9412412047386169,0.18554142117500305,0.9766553640365601
111,0.7429721355438232,0.43659666180610657,-0.5804790258407593,0.9999814629554749,0.759382963180542,0.4238821566104889,-0.5561631917953491,0.9999574422836304,0.7670523524284363,0.4239736795425415,-0.5563086867332458,0.9999493956565857,0.774582028388977,0.42432641983032227,-0.5562826991081238,0.9999397397041321,0.7350847721099854,0.42396363615989685,-0.5455705523490906,0.9999589920043945,0.7264131903648376,0.424072265625,-0.5455625057220459,0.9999528527259827,0.719180703163147,0.4242228865623474,-0.5455641746520996,0.9999541640281677,0.7872655391693115,0.43025854229927063,-0.34988120198249817,0.9998800754547119,0.7111483812332153,0.4291017949581146,-0.3023727536201477,0.999921977519989,0.7560873627662659,0.4483793079853058,-0.49983152747154236,0.9999740719795227,0.7300359010696411,0.44862398505210876,-0.48609721660614014,0.9999831914901733,0.8447942733764648,0.506961464881897,-0.24597792327404022,0.9998531341552734,0.6420450210571289,0.4947800040245056,-0.10602234303951263,0.999948263168335,0.8482672572135925,0.5846896767616272,-0.34185555577278137,0.9408891201019287,0.5547470450401306,0.5659080743789673,0.013429956510663033,0.9911924004554749,0.8158780336380005,0.633542001247406,-0.766526460647583,0.9382655024528503,0.45199525356292725,0.6173008680343628,-0.19737781584262848,0.9792391657829285,0.8053362369537354,0.651319682598114,-0.8616818189620972,0.9122827053070068,0.41568031907081604,0.630698561668396,-0.2564105689525604,0.9596635699272156,0.8005630970001221,0.6427886486053467,-0.9209901094436646,0.9140118956565857,0.41640719771385193,0.6316641569137573,-0.33087244629859924,0.9603054523468018,0.801121711730957,0.6349397301673889,-0.7978309988975525,0.9017364382743835,0.42978930473327637,0.6295186281204224,-0.23548011481761932,0.9503858089447021,0.7612406611442566,0.6794809699058533,0.007146018091589212,0.9993995428085327,0.6541260480880737,0.673969030380249,-0.007134836167097092,0.9997192621231079,0.750834584236145,0.7908770442008972,0.1397617757320404,0.9784234166145325,0.6287820935249329,0.7905964255332947,0.010925414972007275,0.9951069951057434,0.7174311876296997,0.8755742311477661,0.6191796064376831,0.9758522510528564,0.6213898658752441,0.8917979598045349,0.36895063519477844,0.9885860681533813,0.7010132670402527,0.8835151791572571,0.6610843539237976,0.912689208984375,0.6215558648109436,0.9021666049957275,0.3908333480358124,0.882409930229187,0.7516574263572693,0.9260132312774658,0.42317771911621094,0.9713432788848877,0.6359848976135254,0.9422969818115234,0.12302674353122711,0.9769805669784546
112,0.7460081577301025,0.43725231289863586,-0.5894755721092224,0.9999819993972778,0.7622588276863098,0.42456427216529846,-0.5604801177978516,0.9999593496322632,0.7697670459747314,0.424649715423584,-0.5604247450828552,0.9999520182609558,0.7768704891204834,0.42495518922805786,-0.5602487921714783,0.9999430775642395,0.7377533316612244,0.4245101511478424,-0.5543736219406128,0.999959409236908,0.7288867235183716,0.42451202869415283,-0.5543797016143799,0.9999526143074036,0.721599817276001,0.42457881569862366,-0.5544963479042053,0.9999532699584961,0.7888109087944031,0.4305337369441986,-0.35097116231918335,0.999889075756073,0.7125089168548584,0.42916542291641235,-0.320423424243927,0.9999209046363831,0.7588910460472107,0.44856178760528564,-0.5076982378959656,0.9999753832817078,0.7320118546485901,0.44899246096611023,-0.4989696443080902,0.9999831318855286,0.8454998731613159,0.5070266127586365,-0.2536433935165405,0.999864935874939,0.6429597735404968,0.4931580424308777,-0.13375699520111084,0.9999446868896484,0.8515418767929077,0.584682285785675,-0.3633826673030853,0.9448192119598389,0.5424697399139404,0.5592044591903687,-0.07921715825796127,0.9907567501068115,0.823302686214447,0.6286954879760742,-0.8105752468109131,0.9428505897521973,0.4294832944869995,0.5683946013450623,-0.2821301519870758,0.9799196720123291,0.8126081824302673,0.6458495259284973,-0.9080005884170532,0.9182239174842834,0.3927558660507202,0.5666265487670898,-0.3464216887950897,0.9612331390380859,0.8085545897483826,0.6347352266311646,-0.9653046727180481,0.9199473261833191,0.39468079805374146,0.5598204135894775,-0.49854302406311035,0.9622060656547546,0.8093110918998718,0.6276445388793945,-0.842389702796936,0.9083314538002014,0.4094933569431305,0.5610734224319458,-0.38566237688064575,0.953112781047821,0.7634585499763489,0.6785838007926941,0.002927338471636176,0.9993779063224792,0.6565873026847839,0.6733538508415222,-0.002883332781493664,0.9996974468231201,0.7507217526435852,0.7909772396087646,0.1104360967874527,0.9791750907897949,0.6325944662094116,0.7907783389091492,0.01873914524912834,0.9950462579727173,0.7182064056396484,0.8754004240036011,0.6063196659088135,0.9759799242019653,0.6219368577003479,0.892408013343811,0.38344261050224304,0.9886044859886169,0.7018765807151794,0.883118212223053,0.645298957824707,0.911952555179596,0.6216176748275757,0.9032595157623291,0.4072197377681732,0.879715085029602,0.7516916394233704,0.9258307814598083,0.41854023933410645,0.9714555740356445,0.6358938813209534,0.942315399646759,0.14410358667373657,0.976942777633667
